openalex_author_id,last_institution_id,last_institution_name,last_institution_country,last_institution_city,last_institution_region,last_institution_lat,last_institution_lon,last_institution_type
https://openalex.org/A5034218505,,St. Joseph Medical Center,US,Tacoma,Washington,47.2454805,-122.4480476,
https://openalex.org/A5034221206,https://openalex.org/I100930933,University College Dublin,IE,Dublin,Leinster,53.33306,-6.24889,education
https://openalex.org/A5034233026,https://openalex.org/I112859197,Università di Camerino,IT,Camerino,,43.1386604309082,13.06785011291504,education
https://openalex.org/A5034239449,https://openalex.org/I115891769,Universidade dos Açores,PT,Ponta Delgada,Azores,37.73952,-25.66874,education
https://openalex.org/A5034245384,https://openalex.org/I4210126179,ARC Centre of Excellence for Coral Reef Studies,AU,Townsville,Queensland,-19.26639,146.80569,facility
https://openalex.org/A5034252751,,,,,,,,
https://openalex.org/A5034255073,https://openalex.org/I4210110903,Natural History Museum Aarhus,DK,Aarhus,,56.15673828125,10.210760116577148,archive
https://openalex.org/A5034265218,https://openalex.org/I1300699541,SeaWorld Entertainment,US,Orlando,Florida,28.434709548950195,-81.4248046875,other
https://openalex.org/A5034268213,https://openalex.org/I4068193,University of Belgrade,RS,Belgrade,Central Serbia,44.80401,20.46513,education
https://openalex.org/A5034268537,https://openalex.org/I4210132878,Department of Fisheries,ZM,Lusaka,,-15.388320922851562,28.32382774353028,government
https://openalex.org/A5034273796,https://openalex.org/I45084792,University of Florence,IT,Florence,Tuscany,43.77925,11.24626,education
https://openalex.org/A5034277208,https://openalex.org/I39147953,Universidad de Cádiz,ES,Cadiz,Andalusia,36.52672,-6.2891,education
https://openalex.org/A5034280127,https://openalex.org/I4210166444,Institut de Recherche pour le Développement,FR,Marseille,Provence-Alpes-Côte d'Azur,43.29695,5.38107,government
https://openalex.org/A5034281716,https://openalex.org/I66752286,University of Milano-Bicocca,IT,Milan,,45.46427154541016,9.189510345458984,education
https://openalex.org/A5034282664,https://openalex.org/I152031979,Nanjing Normal University,CN,Nanjing,,32.061668395996094,118.77777862548828,education
https://openalex.org/A5034284614,https://openalex.org/I28638086,Vancouver Island University,CA,Nanaimo,,49.1663818359375,-123.94003295898438,education
https://openalex.org/A5034286143,,Escola Superior de Ciências da Saúde,BR,Brasília,Distrito Federal,-15.7845328,-47.8869278,
https://openalex.org/A5034286395,,University of Mauritius,MU,"Moka VCA, East",Moka,-20.2345142,57.4976573,
https://openalex.org/A5034288570,https://openalex.org/I103163165,Florida State University,US,Tallahassee,,30.43825912475586,-84.28073120117188,education
https://openalex.org/A5034293073,https://openalex.org/I879563668,Universidade Estadual Paulista (Unesp),BR,São Paulo,São Paulo,-23.5475,-46.63611,education
https://openalex.org/A5034294146,https://openalex.org/I191420491,Universidad de Jaén,ES,Jaén,,37.76921844482422,-3.790280103683472,education
https://openalex.org/A5034305903,https://openalex.org/I21881038,IPB University,ID,Bogor,,-6.59443998336792,106.78916931152344,education
https://openalex.org/A5034308109,https://openalex.org/I59361560,Instituto Politécnico Nacional,MX,Mexico City,Mexico City,19.42847,-99.12766,education
https://openalex.org/A5034317546,https://openalex.org/I135070504,Royal Society for the Protection of Birds,GB,Sandy,,52.12926864624024,-0.289249986410141,funder
https://openalex.org/A5034318445,https://openalex.org/I123387679,Uppsala University,SE,Uppsala,Uppsala,59.85882,17.63889,education
https://openalex.org/A5034319335,https://openalex.org/I69416788,South African Institute for Aquatic Biodiversity,ZA,Grahamstown,,-33.30421829223633,26.532760620117188,facility
https://openalex.org/A5034323848,https://openalex.org/I191208505,Xiamen University,CN,Xiamen,,24.47978973388672,118.08187103271484,education
https://openalex.org/A5034325179,https://openalex.org/I1341618623,National Museum of Natural History,US,Washington,,38.895111083984375,-77.03636932373047,archive
https://openalex.org/A5034328990,https://openalex.org/I154570441,"University of California, Santa Barbara",US,Santa Barbara,California,34.42083,-119.69819,education
https://openalex.org/A5034333475,,,,,,,,
https://openalex.org/A5034336024,https://openalex.org/I2801851194,Cincinnati Museum Center,US,Cincinnati,Ohio,39.11003875732422,-84.53778839111328,archive
https://openalex.org/A5034337757,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,MX,Mexico City,Mexico City,19.42847,-99.12766,education
https://openalex.org/A5034338535,I177877127,The University of Western Australia,AU,Perth,Western Australia,-31.95224,115.8614,education
https://openalex.org/A5034340443,,Russian State Agrarian University - Moscow Timiryazev Agricultural Academy,RU,,,,,
https://openalex.org/A5034342780,https://openalex.org/I4210090234,Marine Megafauna Foundation,US,Truckee,California,39.32731246948242,-120.2057876586914,nonprofit
https://openalex.org/A5034344945,https://openalex.org/I4210144488,Institut National des Sciences et Technologies de la Mer,TN,Salammbô,Tunis Governorate,36.84196,10.32274,facility
https://openalex.org/A5034347441,https://openalex.org/I2801824902,Natural History Museum of Geneva,CH,Geneva,,46.198974609375,6.15840482711792,archive
https://openalex.org/A5034347595,https://openalex.org/I4210107283,Royal Netherlands Institute for Sea Research,NL,Den Burg,North Holland,53.05417,4.79722,facility
https://openalex.org/A5034348192,https://openalex.org/I162714631,George Mason University,US,Fairfax,,38.84621810913086,-77.3063735961914,education
https://openalex.org/A5034349274,https://openalex.org/I734295,Harbor Branch Oceanographic Institute,US,Ft. Pierce,Florida,27.53800392150879,-80.3620376586914,nonprofit
https://openalex.org/A5034359898,,,,,,,,
https://openalex.org/A5034363662,https://openalex.org/I106745318,NOAA National Marine Fisheries Service,US,Silver Spring,,38.99066925048828,-77.02609252929688,government
https://openalex.org/A5034365299,https://openalex.org/I51235708,Universidade Federal do Espírito Santo,BR,Vitória,,-20.319440841674805,-40.3377799987793,education
https://openalex.org/A5034375301,https://openalex.org/I135474949,Bowdoin College,US,Brunswick,,43.91452026367188,-69.96533203125,education
https://openalex.org/A5034376088,https://openalex.org/I111979921,Northwestern University,US,Evanston,Illinois,42.04114,-87.69006,education
https://openalex.org/A5034381488,https://openalex.org/I4210119805,Instituto de Pesca,BR,São Paulo,,-23.529972076416016,-46.66753387451172,facility
https://openalex.org/A5034384866,https://openalex.org/I4210111405,Centro Andaluz de Biología del Desarrollo,ES,Seville,,37.38283157348633,-5.973169803619385,facility
https://openalex.org/A5034386204,https://openalex.org/I118315836,TERI University,IN,New Delhi,,28.63575935363769,77.22444915771484,education
https://openalex.org/A5034387028,https://openalex.org/I78577930,Columbia University,US,New York,New York,40.71427,-74.00597,education
https://openalex.org/A5034387131,https://openalex.org/I169108374,University of the Basque Country,ES,Leioa,Basque Country,43.32686,-2.98884,education
https://openalex.org/A5034393513,https://openalex.org/I154570441,"University of California, Santa Barbara",US,Santa Barbara,California,34.42083,-119.69819,education
https://openalex.org/A5034393762,https://openalex.org/I45204951,University of Calabria,IT,Rende,,39.331539154052734,16.180410385131836,education
https://openalex.org/A5034403811,https://openalex.org/I133960621,Roslin Institute,GB,Dalkeith,,55.86589813232422,-3.199084997177124,facility
https://openalex.org/A5034407053,https://openalex.org/I1319689352,Fisheries and Oceans Canada,CA,Ottawa,Ontario,45.41117,-75.69812,government
https://openalex.org/A5034411518,https://openalex.org/I1281210470,CSIRO Oceans and Atmosphere,AU,Canberra,Australian Capital Territory,-35.28346,149.12807,facility
https://openalex.org/A5034417370,https://openalex.org/I63596082,Tunis El Manar University,TN,Tunis,Tunis Governorate,36.81897,10.16579,education
https://openalex.org/A5034424072,I177877127,The University of Western Australia,AU,Perth,Western Australia,-31.95224,115.8614,education
https://openalex.org/A5034426213,https://openalex.org/I154851008,Indian Institute of Technology Roorkee,IN,Roorkee,,29.86214256286621,77.89672088623047,education
https://openalex.org/A5034432003,https://openalex.org/I4210096564,Escola Universitária Vasco da Gama,PT,Coimbra,Coimbra,40.20564,-8.41955,education
https://openalex.org/A5034432531,https://openalex.org/I43439940,University of Southampton,GB,Southampton,England,50.90395,-1.40428,education
https://openalex.org/A5034437236,https://openalex.org/I4210140884,National Cancer Institute,US,Bethesda,,38.98067092895508,-77.10025787353516,government
https://openalex.org/A5034437683,,,,,,,,
https://openalex.org/A5034438889,https://openalex.org/I165368041,University of Iceland,IS,Reykjavik,Capital Region,64.13548,-21.89541,education
https://openalex.org/A5034444319,https://openalex.org/I1328775524,Zhejiang Sci-Tech University,CN,Hangzhou,,30.29364967346192,120.1614227294922,education
https://openalex.org/A5034448431,https://openalex.org/I2799630035,Utah Geological Survey,US,Salt Lake City,Utah,40.772090911865234,-111.93660736083984,government
https://openalex.org/A5034455478,https://openalex.org/I63772739,Florida Atlantic University,US,Boca Raton,,26.35869026184082,-80.08309936523438,education
https://openalex.org/A5034459869,https://openalex.org/I185261750,University of Toronto,CA,Toronto,Ontario,43.70643,-79.39864,education
https://openalex.org/A5034461650,https://openalex.org/I71395657,Niigata University,JP,Niigata,,37.88637161254883,139.00588989257812,education
https://openalex.org/A5034461843,https://openalex.org/I36721946,Kuwait University,KW,Kuwait City,Al Asimah,29.367,47.97429,education
https://openalex.org/A5034464331,https://openalex.org/I141945490,University of British Columbia,CA,Vancouver,British Columbia,49.24966,-123.11934,education
https://openalex.org/A5034464542,,,,,,,,
https://openalex.org/A5034465663,https://openalex.org/I4210149102,Sanya University,CN,Sanya,,18.32860565185547,109.55880737304688,education
https://openalex.org/A5034466247,https://openalex.org/I203238179,Rhodes University,ZA,Grahamstown,,-33.30421829223633,26.532760620117188,education
https://openalex.org/A5034468245,https://openalex.org/I879563668,Universidade Estadual Paulista (Unesp),BR,São Paulo,São Paulo,-23.5475,-46.63611,education
https://openalex.org/A5034472752,,,,,,,,
https://openalex.org/A5034478686,,DJO Global (United States),US,,,,,
https://openalex.org/A5034483703,https://openalex.org/I4210117686,Japan Fisheries Research and Education Agency,JP,Yokohama,,35.43333053588867,139.64999389648438,funder
https://openalex.org/A5034496607,https://openalex.org/I109935558,Ningbo University,CN,Ningbo,Zhejiang,29.87819,121.54945,education
https://openalex.org/A5034499374,https://openalex.org/I4210104241,Save Our Seas Foundation,CH,Geneva,,46.21040344238281,6.15058708190918,nonprofit
https://openalex.org/A5034500535,https://openalex.org/I181231927,National University of Ireland,IE,Dublin,,53.33306121826172,-6.248889923095703,education
https://openalex.org/A5034501619,https://openalex.org/I25217355,University of Pavia,IT,Pavia,Lombardy,45.19205,9.15917,education
https://openalex.org/A5034506802,https://openalex.org/I897542642,University of Plymouth,GB,Plymouth,,50.37152862548828,-4.143050193786621,education
https://openalex.org/A5034530844,https://openalex.org/I82497590,Auburn University,US,Auburn,Alabama,32.60986,-85.48078,education
https://openalex.org/A5034532207,https://openalex.org/I8991828,Pukyong National University,KR,Busan,,35.1341667175293,129.10360717773438,education
https://openalex.org/A5034541559,https://openalex.org/I136754270,Universidade Estadual da Paraíba,BR,Campina Grande,Paraíba,-7.23056,-35.88111,education
https://openalex.org/A5034546569,https://openalex.org/I1118541,University of East Anglia,GB,Norwich,,52.62783050537109,1.2983399629592896,education
https://openalex.org/A5034547660,https://openalex.org/I35552710,Nippon Dental University,JP,Tokyo,,35.68949890136719,139.69171142578125,education
https://openalex.org/A5034548104,https://openalex.org/I16465266,Austral University of Chile,CL,Valdivia,Los Ríos Region,-39.81422,-73.24589,education
https://openalex.org/A5034553530,I36258959,University of California San Diego,US,San Diego,California,32.71571,-117.16472,education
https://openalex.org/A5034554156,https://openalex.org/I140275651,University of Pannonia,HU,Veszprém,Veszprém,47.09327,17.91149,education
https://openalex.org/A5034558318,https://openalex.org/I77002289,West Virginia State University,US,Dunbar,,38.36064910888672,-81.73735046386719,education
https://openalex.org/A5034560634,https://openalex.org/I581031,Central Institute of Fisheries Education,IN,Mumbai,Maharashtra,19.140300750732425,72.81646728515625,education
https://openalex.org/A5034563254,,,,,,,,
https://openalex.org/A5034568067,,,,,,,,
https://openalex.org/A5034571325,https://openalex.org/I26604189,Shiv Nadar University,IN,Dadri,,28.55257034301757,77.55403137207031,education
https://openalex.org/A5034578930,https://openalex.org/I1281210470,CSIRO Oceans and Atmosphere,AU,Canberra,Australian Capital Territory,-35.28346,149.12807,facility
https://openalex.org/A5034580317,,,,,,,,
https://openalex.org/A5034582255,,,,,,,,
https://openalex.org/A5034589199,https://openalex.org/I103187081,Smithsonian Institution,US,Washington,,38.895111083984375,-77.03636932373047,funder
https://openalex.org/A5034594327,https://openalex.org/I4210114556,First Institute of Oceanography,CN,Qingdao,Shandong,36.06488,120.38042,facility
https://openalex.org/A5034595454,https://openalex.org/I203187632,University of the Philippines Visayas,PH,Miagao,,10.644200325012209,122.23519897460938,education
https://openalex.org/A5034598636,https://openalex.org/I33213144,University of Florida,US,Gainesville,Florida,29.65163,-82.32483,education
https://openalex.org/A5034599620,,,,,,,,
https://openalex.org/A5034602122,https://openalex.org/I153512688,National Taiwan Ocean University,TW,Keelung,,25.15010643005371,121.77770233154295,education
https://openalex.org/A5034604736,https://openalex.org/I181401687,American University,US,Washington,,38.895111083984375,-77.03636932373047,education
https://openalex.org/A5034613333,https://openalex.org/I8087733,University of Tübingen,DE,Tübingen,,48.52265930175781,9.052220344543455,education
https://openalex.org/A5034614995,https://openalex.org/I66809481,Southern Cross University,AU,Lismore,,-28.813539505004883,153.2772979736328,education
https://openalex.org/A5034618487,https://openalex.org/I151201029,Consejo Nacional de Investigaciones Científicas y Técnicas,AR,Buenos Aires,Buenos Aires F.D.,-34.61315,-58.37723,government
https://openalex.org/A5034618968,https://openalex.org/I1289024836,"Ministry of Agriculture, Forestry and Fisheries",JP,Tokyo,,35.67305374145508,139.7486114501953,government
https://openalex.org/A5034621182,https://openalex.org/I56590836,Monash University,AU,Melbourne,Victoria,-37.814,144.96332,education
https://openalex.org/A5034625898,,,,,,,,
https://openalex.org/A5034628494,https://openalex.org/I75821886,University of South Florida St. Petersburg,US,St. Petersburg,Florida,27.763193130493164,-82.63544464111328,education
https://openalex.org/A5034631568,https://openalex.org/I88108880,School for Field Studies,US,Beverly,Massachusetts,42.55967712402344,-70.88627624511719,nonprofit
https://openalex.org/A5034632059,https://openalex.org/I4210110433,Ekaterinburg State Theatre Institute,RU,Yekaterinburg,,56.82868957519531,60.622596740722656,education
https://openalex.org/A5034634582,https://openalex.org/I155936010,Ovidius University,RO,Constanța,,44.18072891235352,28.63431930541992,education
https://openalex.org/A5034635105,https://openalex.org/I21803372,University of Évora,PT,Evora,Évora,38.56587,-7.90405,education
https://openalex.org/A5034637849,https://openalex.org/I152031979,Nanjing Normal University,CN,Nanjing,,32.061668395996094,118.77777862548828,education
https://openalex.org/A5034643561,https://openalex.org/I78577930,Columbia University,US,New York,New York,40.71427,-74.00597,education
https://openalex.org/A5034648060,https://openalex.org/I233745408,Pontificia Universidad Javeriana,CO,Bogotá,,4.609710216522217,-74.08174896240234,education
https://openalex.org/A5034648809,https://openalex.org/I60342839,Qatar University,QA,Doha,,25.37722587585449,51.48714828491211,education
https://openalex.org/A5034650686,https://openalex.org/I88273585,Universidade Federal de São Paulo,BR,São Paulo,,-23.54750061035156,-46.6361083984375,education
https://openalex.org/A5034653468,https://openalex.org/I59897056,"California State University, Long Beach",US,Long Beach,,33.76696014404297,-118.1892318725586,education
https://openalex.org/A5034653773,https://openalex.org/I874386039,Universidad Nacional de La Plata,AR,La Plata,Buenos Aires,-34.92126,-57.95442,education
https://openalex.org/A5034654940,https://openalex.org/I11809675,Peru State College,US,Peru,Nebraska,40.473819732666016,-95.73236083984376,education
https://openalex.org/A5034656844,https://openalex.org/I204250578,"University of California, Irvine",US,Irvine,California,33.66946,-117.82311,education
https://openalex.org/A5034665071,https://openalex.org/I101479585,South China Agricultural University,CN,Guangzhou,,23.116670608520508,113.25,education
https://openalex.org/A5034668230,https://openalex.org/I8087733,University of Tübingen,DE,Tübingen,,48.52265930175781,9.052220344543455,education
https://openalex.org/A5034669996,https://openalex.org/I39343248,Humboldt-Universität zu Berlin,DE,Berlin,,52.52436828613281,13.410530090332031,education
https://openalex.org/A5034670986,,DELL (United States),US,Washington,District of Columbia,38.9029411,-77.048556,
https://openalex.org/A5034675363,,WWF-Indonesia,ID,Mataram,Nusa Tenggara Barat,-8.5896126,116.1073582,
https://openalex.org/A5034681499,https://openalex.org/I2800299989,Association of Zoos and Aquariums,US,Silver Spring,Maryland,38.99067,-77.02609,nonprofit
https://openalex.org/A5034688322,https://openalex.org/I141596103,University of Lisbon,PT,Lisbon,Lisbon,38.72509,-9.1498,education
https://openalex.org/A5034697967,https://openalex.org/I4210166444,Institut de Recherche pour le Développement,FR,Marseille,Provence-Alpes-Côte d'Azur,43.29695,5.38107,government
https://openalex.org/A5034703021,https://openalex.org/I192513696,National University of San Marcos,PE,Lima,,-12.043180465698242,-77.02823638916016,education
https://openalex.org/A5034709388,https://openalex.org/I127251866,Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung,DE,Bremerhaven,,53.53615188598633,8.59298038482666,facility
https://openalex.org/A5034713041,https://openalex.org/I150209017,Scripps Institution of Oceanography,US,La Jolla,California,32.84727,-117.2742,facility
https://openalex.org/A5034714778,https://openalex.org/I95023434,University of KwaZulu-Natal,ZA,Durban,KwaZulu-Natal,-29.8579,31.0292,education
https://openalex.org/A5034715206,https://openalex.org/I141596103,University of Lisbon,PT,Lisbon,Lisbon,38.72509,-9.1498,education
https://openalex.org/A5034723469,https://openalex.org/I1338920048,Marine Biological Laboratory,US,Woods Hole,,41.52701187133789,-70.6732406616211,nonprofit
https://openalex.org/A5034723699,https://openalex.org/I149704539,Deakin University,AU,Burwood,Victoria,-37.84978,145.11901,education
https://openalex.org/A5034724010,https://openalex.org/I129902397,Dalhousie University,CA,Halifax,Nova Scotia,44.64269,-63.57688,education
https://openalex.org/A5034725988,https://openalex.org/I4210155236,National Research Council,IT,Rome,Lazio,41.89193,12.51133,nonprofit
https://openalex.org/A5034730330,https://openalex.org/I92664306,Walter Reed Army Institute of Research,US,Silver Spring,,38.99066925048828,-77.02609252929688,government
https://openalex.org/A5034739510,https://openalex.org/I221342038,Kerala University of Fisheries and Ocean Studies,IN,Ernakulam,Kerala,9.93988,76.26022,education
https://openalex.org/A5034739763,https://openalex.org/I1338124936,American Museum of Natural History,US,New York,,40.71427154541016,-74.00596618652344,archive
https://openalex.org/A5034740233,https://openalex.org/I8087733,University of Tübingen,DE,Tübingen,,48.52265930175781,9.052220344543455,education
https://openalex.org/A5034741476,https://openalex.org/I27577105,University College Cork,IE,Cork,,51.89796829223633,-8.470609664916992,education
https://openalex.org/A5034741749,https://openalex.org/I243754102,Universidade Federal do Ceará,BR,Fortaleza,Ceará,-3.71722,-38.54306,education
https://openalex.org/A5034753089,,Central Laboratory of General Ecology,BG,,,,,
https://openalex.org/A5034753447,https://openalex.org/I154425047,University of Alberta,CA,Edmonton,Alberta,53.55014,-113.46871,education
https://openalex.org/A5034756100,https://openalex.org/I887064364,University of Amsterdam,NL,Amsterdam,North Holland,52.37403,4.88969,education
https://openalex.org/A5034756621,https://openalex.org/I47327664,Universidade Federal do Maranhão,BR,São Luís,,-2.5297200679779053,-44.30278015136719,education
https://openalex.org/A5034758133,https://openalex.org/I59361560,Instituto Politécnico Nacional,MX,Mexico City,Mexico City,19.42847,-99.12766,education
https://openalex.org/A5034761322,https://openalex.org/I153648349,University of Leicester,GB,Leicester,,52.63859939575195,-1.1316900253295898,education
https://openalex.org/A5034764414,I180910786,Universidad de la República de Uruguay,UY,Montevideo,Montevideo Department,-34.90328,-56.18816,education
https://openalex.org/A5034781403,https://openalex.org/I75951250,Freie Universität Berlin,DE,Berlin,State of Berlin,52.52437,13.41053,education
https://openalex.org/A5034786153,https://openalex.org/I122140584,Universidade Federal do Rio de Janeiro,BR,Rio de Janeiro,,-22.90641975402832,-43.18223190307617,education
https://openalex.org/A5034787202,,Centre d'Investigacions sobre Desertificació,ES,,,,,
https://openalex.org/A5034788237,https://openalex.org/I2802153510,Norwegian Institute of Marine Research,NO,Bergen,,60.39299011230469,5.324150085449219,facility
https://openalex.org/A5034793148,https://openalex.org/I134386540,Louisiana State University Agricultural Center,US,Baton Rouge,,30.44331932067871,-91.18746948242188,education
https://openalex.org/A5034793258,https://openalex.org/I102322142,"Rutgers, The State University of New Jersey",US,New Brunswick,New Jersey,40.48622,-74.45182,education
https://openalex.org/A5034795635,https://openalex.org/I41641357,Ege University,TR,Izmir,,38.4127311706543,27.13838005065918,education
https://openalex.org/A5034795822,https://openalex.org/I80281795,University of Otago,NZ,Dunedin,Otago,-45.87416,170.50361,education
https://openalex.org/A5034798008,https://openalex.org/I4210143825,World Health Organization - Zambia,ZM,Lusaka,,-17.823848724365234,31.052648544311523,government
https://openalex.org/A5034808172,https://openalex.org/I69416788,South African Institute for Aquatic Biodiversity,ZA,Grahamstown,,-33.30421829223633,26.532760620117188,facility
https://openalex.org/A5034813013,,,,,,,,
https://openalex.org/A5034813254,https://openalex.org/I2800423888,Instituto Butantan,BR,São Paulo,,-23.54750061035156,-46.6361083984375,facility
https://openalex.org/A5034814381,https://openalex.org/I4210091775,Instituto Español de Oceanografía,ES,Madrid,,40.416500091552734,-3.702559947967529,government
https://openalex.org/A5034816766,https://openalex.org/I150540706,University of Veterinary Medicine Vienna,AT,Vienna,Vienna,48.20849,16.37208,education
https://openalex.org/A5034820328,https://openalex.org/I150209017,Scripps Institution of Oceanography,US,La Jolla,California,32.84727,-117.2742,facility
https://openalex.org/A5034822873,,,,,,,,
https://openalex.org/A5034826824,I4210116822,Fundação de Amparo à Pesquisa do Estado de São Paulo,BR,São Paulo,São Paulo,-23.5475,-46.63611,other
https://openalex.org/A5034835876,https://openalex.org/I86467917,James Cook University,AU,Townsville,Queensland,-19.26639,146.80569,education
https://openalex.org/A5034836799,https://openalex.org/I4210132207,Museum of the Earth,US,Ithaca,New York,42.46647644042969,-76.5357666015625,archive
https://openalex.org/A5034838952,I81365321,Old Dominion University,US,Norfolk,,36.84680938720703,-76.28521728515625,education
https://openalex.org/A5034853731,https://openalex.org/I41641357,Ege University,TR,Izmir,,38.4127311706543,27.13838005065918,education
https://openalex.org/A5034854586,https://openalex.org/I204824540,University of Wollongong,AU,Wollongong,,-34.42399978637695,150.89344787597656,education
https://openalex.org/A5034854608,https://openalex.org/I62885914,Universidade Federal do Amazonas,BR,Manaus,Amazonas,-3.10194,-60.025,education
https://openalex.org/A5034866564,,,,,,,,
https://openalex.org/A5034866633,https://openalex.org/I100930933,University College Dublin,IE,Dublin,Leinster,53.33306,-6.24889,education
https://openalex.org/A5034869258,https://openalex.org/I1308126019,National Oceanic and Atmospheric Administration,US,Washington,District of Columbia,38.89511,-77.03637,government
https://openalex.org/A5034882241,,,,,,,,
https://openalex.org/A5034891204,https://openalex.org/I899802,Central Marine Fisheries Research Institute,IN,Ernakulam,Kerala,9.93988,76.26022,facility
https://openalex.org/A5034895761,,,,,,,,
https://openalex.org/A5034910630,https://openalex.org/I19700959,Florida International University,US,Miami,,25.774269104003903,-80.19365692138672,education
https://openalex.org/A5034922874,https://openalex.org/I4210106404,Universidad Laica Eloy Alfaro de Manabí,EC,Manta,Manabí,-1.02552,-80.80497,education
https://openalex.org/A5034924741,https://openalex.org/I16835326,University of St Andrews,GB,St Andrews,Scotland,56.33871,-2.79902,education
https://openalex.org/A5034925553,https://openalex.org/I165143802,The University of Queensland,AU,Brisbane,Queensland,-27.46794,153.02809,education
https://openalex.org/A5034928073,https://openalex.org/I104854061,Universidad Autónoma del Estado de Hidalgo,MX,Pachuca,,20.12805557250977,-98.73444366455078,education
https://openalex.org/A5034930703,https://openalex.org/I113442354,Royal Zoological Society of Scotland,GB,Edinburgh,Scotland,55.95206,-3.19648,nonprofit
https://openalex.org/A5034930780,https://openalex.org/I4210142366,Centro Científico Tecnológico Patagónico,AR,Puerto Madryn,,-42.76919937133789,-65.03851318359375,facility
https://openalex.org/A5034930994,https://openalex.org/I106938459,University of New Brunswick,CA,Fredericton,New Brunswick,45.94541,-66.66558,education
https://openalex.org/A5034934487,https://openalex.org/I4210087754,Okinawa Churashima Foundation,JP,Okinawa,,26.33583068847656,127.8013916015625,archive
https://openalex.org/A5034944401,https://openalex.org/I169427155,Instituto Politécnico de Leiria,PT,Leiria,Leiria,39.74362,-8.80705,education
https://openalex.org/A5034964082,https://openalex.org/I142974352,National Sun Yat-sen University,TW,Kaohsiung City,,22.62666702270508,120.26583099365234,education
https://openalex.org/A5034965376,https://openalex.org/I4210152738,DigsFish Services (Australia),AU,Bongaree,Queensland,-27.08367,153.15942,company
https://openalex.org/A5034974559,https://openalex.org/I879563668,Universidade Estadual Paulista (Unesp),BR,São Paulo,São Paulo,-23.5475,-46.63611,education
https://openalex.org/A5034980599,,,,,,,,
https://openalex.org/A5034983614,https://openalex.org/I195460627,University of Aberdeen,GB,Aberdeen,,57.1436882019043,-2.098140001296997,education
https://openalex.org/A5034991216,https://openalex.org/I26538001,San Diego State University,US,San Diego,,32.7157096862793,-117.16471862792967,education
https://openalex.org/A5034991280,https://openalex.org/I889458895,University of Hong Kong,HK,Pok Fu Lam,Southern,22.26861,114.12924,education
https://openalex.org/A5034996639,,Fatima Mata National College,IN,Kollam,Kerala,8.8853492,76.6022813,
https://openalex.org/A5034999350,,,,,,,,
https://openalex.org/A5035002127,https://openalex.org/I893812157,Advanced Research Projects Agency - Energy,US,Washington,,38.895111083984375,-77.03636932373047,government
https://openalex.org/A5035012130,,"(NOAA), United States",US,Scituate,Massachusetts,42.1989766,-70.7167347,scraped_middle
https://openalex.org/A5035016120,I177877127,The University of Western Australia,AU,Perth,Western Australia,-31.95224,115.8614,education
https://openalex.org/A5035018324,https://openalex.org/I4390039289,Centro de Investigação em Biodiversidade e Recursos Genéticos,PT,Porto,Porto,41.14961,-8.61099,facility
https://openalex.org/A5035023302,https://openalex.org/I157492648,Autonomous University of Queretaro,MX,Querétaro City,,20.59156608581543,-100.41065979003906,education
https://openalex.org/A5035026752,https://openalex.org/I2802576979,Indianapolis Zoo,US,Indianapolis,Indiana,39.76838,-86.15804,nonprofit
https://openalex.org/A5035030165,https://openalex.org/I141596103,University of Lisbon,PT,Lisbon,Lisbon,38.72509,-9.1498,education
https://openalex.org/A5035030993,https://openalex.org/I35440088,ETH Zurich,CH,Zurich,Zurich,47.36667,8.55,education
https://openalex.org/A5035036789,,,,,,,,
https://openalex.org/A5035043980,https://openalex.org/I4210116113,Istituto Superiore per la Protezione e la Ricerca Ambientale,IT,Rome,,41.84611892700195,12.47747039794922,government
https://openalex.org/A5035045848,https://openalex.org/I4210091240,Maldives National University,MV,Malé,,4.170976161956787,73.50910949707031,education
https://openalex.org/A5035049327,https://openalex.org/I130438778,Memorial University of Newfoundland,CA,St. John's,Newfoundland and Labrador,47.56494,-52.70931,education
https://openalex.org/A5035061348,,Nebraska Wesleyan University,US,Lincoln,Nebraska,40.8383056,-96.6479296,
https://openalex.org/A5035069968,https://openalex.org/I1294671590,Centre National de la Recherche Scientifique,FR,Paris,Île-de-France,48.85341,2.3488,government
https://openalex.org/A5035069972,I177877127,The University of Western Australia,AU,Perth,Western Australia,-31.95224,115.8614,education
https://openalex.org/A5035069977,,John Jay College of Criminal Justice,US,New York,New York,40.7707024,-73.9892566,
https://openalex.org/A5035072444,,,,,,,,
https://openalex.org/A5035074000,https://openalex.org/I4210119688,Large Marine Vertebrates Research Institute Philippines,PH,Jagna,,9.656207084655762,124.36514282226562,nonprofit
https://openalex.org/A5035074458,https://openalex.org/I139290333,British Geological Survey,GB,Nottingham,,52.95476531982422,-1.1590830087661743,government
https://openalex.org/A5035075674,https://openalex.org/I161460629,Universidade Federal Rural do Rio de Janeiro,BR,Seropédica,,-22.76336479187012,-43.68705749511719,education
https://openalex.org/A5035079024,,Instituto de Biofísica Carlos Chagas Filho,,,,,,
https://openalex.org/A5035082110,https://openalex.org/I78757542,University of Newcastle Australia,AU,Newcastle,New South Wales,-32.92953,151.7801,education
https://openalex.org/A5035089704,,,,,,,,
