institution_id,display_name,country_code,type,city,region,latitude,longitude
https://openalex.org/I179193067,Khon Kaen University,TH,education,Khon Kaen,,16.44671058654785,102.83300018310548
https://openalex.org/I179225836,University of Augsburg,DE,education,Augsburg,Bavaria,48.37154,10.89851
https://openalex.org/I179301192,Mount Saint Vincent University,CA,education,Halifax,,44.6426887512207,-63.576881408691406
https://openalex.org/I179331831,Taif University,SA,education,Ta'if,,21.27028083801269,40.415828704833984
https://openalex.org/I17937529,German Cancer Research Center,DE,facility,Heidelberg,Baden-Wurttemberg,49.40768,8.69079
https://openalex.org/I179420787,Indian Council of Agricultural Research,IN,government,New Delhi,Delhi,28.62137,77.2148
https://openalex.org/I179647637,Universidad Autónoma del Estado de México,MX,education,Toluca,,19.287860870361328,-99.65323638916016
https://openalex.org/I17974374,Universidade de São Paulo,BR,education,São Paulo,São Paulo,-23.5475,-46.63611
https://openalex.org/I17994240,National University of Misiones,AR,education,Posadas,,-27.36708068847656,-55.89608001708984
https://openalex.org/I18014758,Simon Fraser University,CA,education,Burnaby,British Columbia,49.26636,-122.95263
https://openalex.org/I180203408,Yokohama National University,JP,education,Yokohama,,35.43333053588867,139.64999389648438
https://openalex.org/I180242103,Stockholm School of Economics,SE,education,Stockholm,,59.32938003540039,18.06871032714844
https://openalex.org/I180297670,RTI International,US,funder,Durham,,35.9940299987793,-78.89862060546875
https://openalex.org/I180375564,École nationale d'ingénieurs de Brest,FR,education,Plouzané,,48.381309509277344,-4.6180500984191895
https://openalex.org/I180437899,University of Bremen,DE,education,Bremen,City state Bremen,53.07582,8.80717
https://openalex.org/I18045400,Federal University of Agriculture,NG,education,Abeokuta,,7.155710220336914,3.345089912414551
https://openalex.org/I180519160,Copenhagen Business School,DK,education,Copenhagen,,55.67594146728516,12.565529823303224
https://openalex.org/I180539885,Walsh University,US,education,North Canton,Ohio,40.87466812133789,-81.36843872070312
https://openalex.org/I180629606,University of Dubrovnik,HR,education,Dubrovnik,,42.64125061035156,18.10909080505371
https://openalex.org/I180632629,Xi'an International Studies University,CN,education,Xi'an,,34.13897705078125,108.87511444091795
https://openalex.org/I180669731,Universidade Católica de Santos,BR,education,Santos,,-23.94631004333496,-46.3218994140625
https://openalex.org/I180670191,"University of California, San Francisco",US,education,San Francisco,California,37.77493,-122.41942
https://openalex.org/I180680657,Iwate Medical University,JP,education,Morioka,,39.70000076293945,141.14999389648438
https://openalex.org/I180726961,Shenzhen University,CN,education,Shenzhen,,22.54553985595703,114.06829833984376
https://openalex.org/I180810085,Technological Educational Institute of the Ionian Islands,GR,education,Argostoli,,37.76612091064453,20.90264129638672
https://openalex.org/I180857899,Pfizer (United States),US,company,New York,New York,40.71427,-74.00597
https://openalex.org/I180895376,University of Mobile,US,education,Mobile,Alabama,30.69436,-88.04305
https://openalex.org/I180910786,Universidad de la República de Uruguay,UY,education,Montevideo,Montevideo Department,-34.90328,-56.18816
https://openalex.org/I180923762,University of Cologne,DE,education,Cologne,North Rhine-Westphalia,50.93333,6.95
https://openalex.org/I180941496,University of Hyogo,JP,education,Kobe,,34.69129943847656,135.18299865722656
https://openalex.org/I180980256,Waters (United States),US,company,Milford,Massachusetts,42.13688659667969,-71.4811019897461
https://openalex.org/I181063083,Abdul Wali Khan University Mardan,PK,education,Mardan,,34.19080352783203,72.03687286376953
https://openalex.org/I181134585,University of the West,US,education,Rosemead,California,34.04654312133789,-118.08284759521484
https://openalex.org/I181190671,New York Medical College,US,education,Valhalla,,41.07482147216797,-73.77513122558594
https://openalex.org/I181223716,West Virginia University Institute of Technology,US,education,Beckley,West Virginia,37.77817,-81.18816
https://openalex.org/I181231927,National University of Ireland,IE,education,Dublin,,53.33306121826172,-6.248889923095703
https://openalex.org/I181233156,University of Oregon,US,education,Eugene,Oregon,44.05207,-123.08675
https://openalex.org/I181326427,Donghua University,CN,education,Shanghai,,31.22221946716309,121.45806121826172
https://openalex.org/I181343428,University of Zagreb,HR,education,Zagreb,Zagreb,45.81444,15.97798
https://openalex.org/I181361081,Longyan University,CN,education,Longyan,,25.07485008239746,117.01775360107422
https://openalex.org/I181369854,Friedrich-Alexander-Universität Erlangen-Nürnberg,DE,education,Erlangen,Bavaria,49.59099,11.00783
https://openalex.org/I181391015,Universidade Estadual de Campinas (UNICAMP),BR,education,Campinas,São Paulo,-22.90556,-47.06083
https://openalex.org/I181401687,American University,US,education,Washington,,38.895111083984375,-77.03636932373047
https://openalex.org/I181412377,South Eastern University of Sri Lanka,LK,education,Ampara,,7.297540187835693,81.68202209472656
https://openalex.org/I181547552,Baylor College of Medicine,US,education,Houston,Texas,29.76328,-95.36327
https://openalex.org/I181565077,Georgia State University,US,education,Atlanta,,33.749000549316406,-84.38797760009766
https://openalex.org/I181647926,University of Strathclyde,GB,education,Glasgow,Scotland,55.86515,-4.25763
https://openalex.org/I18167132,Universidade Presbiteriana Mackenzie,BR,education,São Paulo,,-23.54819107055664,-46.6503791809082
https://openalex.org/I181697535,SUNY Downstate Health Sciences University,US,education,Brooklyn,,40.65010070800781,-73.94957733154297
https://openalex.org/I181744264,Kharazmi University,IR,education,Tehran,,35.69438934326172,51.4215087890625
https://openalex.org/I181903023,Xi'an Shiyou University,CN,education,Xi'an,,34.102840423583984,108.64700317382812
https://openalex.org/I181950316,Saint Francis University,US,education,Loretto,,40.50313186645508,-78.63030242919922
https://openalex.org/I182000528,Ajman University,AE,education,Ajman,,25.401769638061523,55.47877883911133
https://openalex.org/I182023848,Petronas (Malaysia),MY,company,Kuala Lumpur,,3.141200065612793,101.68653106689452
https://openalex.org/I182078086,University of Dar es Salaam,TZ,education,Dar es Salaam,,-6.823490142822266,39.269508361816406
https://openalex.org/I182083151,Universidad Rey Juan Carlos,ES,education,Madrid,,40.416500091552734,-3.702559947967529
https://openalex.org/I182212641,University of Salzburg,AT,education,Salzburg,,47.79941177368164,13.043990135192873
https://openalex.org/I182286215,Institute of Arctic and Alpine Research,US,facility,Boulder,,40.01499176025391,-105.2705535888672
https://openalex.org/I182386381,Zunyi Medical University,CN,education,Zunyi,,27.708332061767575,106.9465103149414
https://openalex.org/I18241798,Lake Erie College of Osteopathic Medicine,US,education,Erie,Pennsylvania,42.08154678344727,-80.10640716552734
https://openalex.org/I182451676,Université du Québec à Rimouski,CA,education,Rimouski,Quebec,48.44879,-68.52396
https://openalex.org/I182534213,Universidade do Porto,PT,education,Porto,Porto,41.1485,-8.61097
https://openalex.org/I182714158,Sakhalin State University,RU,education,Yuzhno-Sakhalinsk,Sakhalin Oblast,46.95407,142.73603
https://openalex.org/I183067930,Shanghai Jiao Tong University,CN,education,Shanghai,,31.22221946716309,121.45806121826172
https://openalex.org/I18307633,Scottish Enterprise,GB,government,Glasgow,,55.86515045166016,-4.257629871368408
https://openalex.org/I183111857,Malmö University,SE,education,Malmo,,55.60586929321289,13.00072956085205
https://openalex.org/I183496438,Portuguese Air Force Academy,PT,education,Sintra,Lisbon,38.80097,-9.37826
https://openalex.org/I183519381,Capital Medical University,CN,education,Beijing,Beijing,39.9075,116.39723
https://openalex.org/I183562009,Instituto Tecnológico de Querétaro,MX,education,Querétaro City,,20.593942642211918,-100.40542602539062
https://openalex.org/I183570559,National Chiayi University,TW,education,Chiayi City,,23.463682174682617,120.48360443115234
https://openalex.org/I183638586,Parthenope University of Naples,IT,education,Naples,,40.8521614074707,14.268110275268556
https://openalex.org/I183898223,International Hellenic University,GR,education,Thessaloniki,,40.64360809326172,22.93086051940918
https://openalex.org/I183935753,King's College London,GB,education,London,England,51.50853,-0.12574
https://openalex.org/I184430034,Toronto Public Health,CA,government,Toronto,Ontario,43.656532287597656,-79.37937927246094
https://openalex.org/I184461854,University of Winchester,GB,education,Winchester,,51.065128326416016,-1.3186999559402466
https://openalex.org/I18452120,Yantai University,CN,education,Yantai,,37.47649002075195,121.44081115722656
https://openalex.org/I184558857,Royal Holloway University of London,GB,education,Egham,,51.43157958984375,-0.5523899793624878
https://openalex.org/I184565670,Georgetown University,US,education,Washington,District of Columbia,38.89511,-77.03637
https://openalex.org/I184647316,South Dakota School of Mines and Technology,US,education,Rapid City,,44.08053970336914,-103.23101043701172
https://openalex.org/I184681353,Anhui University of Science and Technology,CN,education,Huainan,,32.62638854980469,116.99694061279295
https://openalex.org/I184693016,China Medical University,TW,education,Taichung,,24.146900177001957,120.68389892578124
https://openalex.org/I184746854,Lincoln University,NZ,education,Lincoln,,-43.650001525878906,172.48333740234375
https://openalex.org/I184759092,Lafayette College,US,education,Easton,,40.68843078613281,-75.22073364257812
https://openalex.org/I184763120,Bangladesh University,BD,education,Dhaka,,23.761791229248047,90.36732482910156
https://openalex.org/I184770606,Ministry of Agriculture Forestry and Fisheries,KH,government,Phnom Penh,,11.54332447052002,104.9267120361328
https://openalex.org/I184779318,Anhembi Morumbi University,BR,education,São Paulo,,-23.54750061035156,-46.6361083984375
https://openalex.org/I184813773,"California State University, East Bay",US,education,Hayward,,37.66881942749024,-122.08080291748048
https://openalex.org/I184834183,Al-Azhar University,EG,education,Cairo,,30.06262969970703,31.249670028686523
https://openalex.org/I184840846,Virginia Commonwealth University,US,education,Richmond,Virginia,37.55376,-77.46026
https://openalex.org/I184889055,Washington and Lee University,US,education,Lexington,,37.78401947021485,-79.44281768798828
https://openalex.org/I184896493,Sari Agricultural Sciences and Natural Resources University,IR,education,Sari,,36.56332015991211,53.060089111328125
https://openalex.org/I18489884,Kunming Institute of Zoology,CN,facility,Kunming,,25.038890838623047,102.71833038330078
https://openalex.org/I184903800,Environment Agency,GB,government,Rotherham,,53.430118560791016,-1.3567800521850586
https://openalex.org/I184937672,Chubu University,JP,education,Kasugai,,35.24761962890625,136.9722900390625
https://openalex.org/I184942183,University of Oslo,NO,education,Oslo,Oslo,59.91273,10.74609
https://openalex.org/I184983240,Northeast Normal University,CN,education,Changchun,,43.880001068115234,125.3227767944336
https://openalex.org/I184999862,Universidad de Salamanca,ES,education,Salamanca,Castille and León,40.96882,-5.66388
https://openalex.org/I1850255,University of Basel,CH,education,Basel,,47.55839157104492,7.573269844055176
https://openalex.org/I185052938,Hemwati Nandan Bahuguna Garhwal University,IN,education,Srīnagar,Uttarakhand,30.22178268432617,78.78351593017578
https://openalex.org/I185071736,Chapman University,US,education,Orange,,33.78778839111328,-117.85311126708984
https://openalex.org/I185088104,Tokyo City University,JP,education,Tokyo,,35.68949890136719,139.69171142578125
https://openalex.org/I185103710,"University of California, Santa Cruz",US,education,Santa Cruz,,36.97412109375,-122.03079986572266
https://openalex.org/I185163786,King Abdulaziz University,SA,education,Jeddah,Mecca Region,21.49012,39.18624
https://openalex.org/I185203018,King Saud bin Abdulaziz University for Health Sciences,SA,education,Riyadh,,24.68773078918457,46.72185134887695
https://openalex.org/I18524911,Instituto Tecnológico de Mérida,MX,education,Mérida,,21.012250900268555,-89.62348175048828
https://openalex.org/I185261750,University of Toronto,CA,education,Toronto,Ontario,43.70643,-79.39864
https://openalex.org/I185298739,Norsk Hydro (Germany),DE,company,Grevenbroich,,51.07499694824219,6.62347412109375
https://openalex.org/I185443292,Wayne State University,US,education,Detroit,Michigan,42.33143,-83.04575
https://openalex.org/I185492890,University of Canterbury,NZ,education,Christchurch,Canterbury,-43.53333,172.63333
https://openalex.org/I185523456,University of Southern Queensland,AU,education,Toowoomba,,-27.56056022644043,151.953857421875
https://openalex.org/I185571130,Al-Farabi Kazakh National University,KZ,education,Almaty,Almaty,43.25,76.91667
https://openalex.org/I18559436,Save the Elephants,KE,other,Nairobi,Nairobi County,-1.28333,36.81667
https://openalex.org/I185638415,Centre for Cellular and Molecular Biology,IN,facility,Hyderabad,,17.421489715576172,78.54055786132812
https://openalex.org/I185852735,University of Lancashire,GB,education,Preston,England,53.76282,-2.70452
https://openalex.org/I186143895,Lehigh University,US,education,Bethlehem,,40.62593078613281,-75.3704605102539
https://openalex.org/I186246823,University of Lucknow,IN,education,Lucknow,Uttar Pradesh,26.83928,80.92313
https://openalex.org/I186335123,East Carolina University,US,education,Greenville,North Carolina,35.61266,-77.36635
https://openalex.org/I186414734,University of Pinar del Río,CU,education,Pinar del Río,,22.414796829223636,-83.68473052978516
https://openalex.org/I186442907,Universidad de Oriente,VE,education,Cumaná,,10.453969955444336,-64.18256378173828
https://openalex.org/I186523950,Regeneron (United States),US,company,Tarrytown,New York,41.07861328125,-73.82343292236328
https://openalex.org/I186765156,State University of Papua,ID,education,Manokwari,,-0.8629099726676941,134.06402587890625
https://openalex.org/I186903577,University of Luxembourg,LU,education,Luxembourg,Luxembourg,49.60982,6.13268
https://openalex.org/I187079419,Instituto Nacional de Pesquisas da Amazônia,BR,facility,Manaus,Amazonas,-3.10194,-60.025
https://openalex.org/I187152970,Benue State University,NG,education,Makurdi,,7.733749866485596,8.521389961242676
https://openalex.org/I187400657,South China Normal University,CN,education,Guangzhou,,23.116670608520508,113.25
https://openalex.org/I187420256,Universidade Federal da Grande Dourados,BR,education,Dourados,Mato Grosso do Sul,-22.22111,-54.80556
https://openalex.org/I187476118,Saint Louis University,ES,education,Madrid,,40.416500091552734,-3.702559947967529
https://openalex.org/I187531555,Lund University,SE,education,Lund,,55.705841064453125,13.193209648132324
https://openalex.org/I187792471,Ionian University,GR,education,Corfu,,39.62440872192383,19.9201602935791
https://openalex.org/I187846814,EDF Energy (United Kingdom),GB,company,London,England,51.50853,-0.12574
https://openalex.org/I187986737,Collège de France,FR,education,Paris,Île-de-France,48.85341,2.3488
https://openalex.org/I188068037,Pohang Iron and Steel (South Korea),KR,company,Pohang,,35.99889373779297,129.38900756835938
https://openalex.org/I188329596,University of Canberra,AU,education,Canberra,,-35.2834587097168,149.12806701660156
https://openalex.org/I188497080,Carleton College,US,education,Northfield,,44.45830154418945,-93.1615982055664
https://openalex.org/I188538660,University of Colorado Boulder,US,education,Boulder,,40.01499176025391,-105.2705535888672
https://openalex.org/I188674872,West Texas A&M University,US,education,Canyon,,34.98033142089844,-101.9188003540039
https://openalex.org/I188700360,University of Occupational and Environmental Health Japan,JP,education,Kitakyushu,,33.851810455322266,130.850341796875
https://openalex.org/I188760350,Ollscoil na Gaillimhe – University of Galway,IE,education,Galway,,53.2724494934082,-9.050950050354004
https://openalex.org/I188836384,Otago Polytechnic,NZ,education,Dunedin,,-45.87416076660156,170.5036163330078
https://openalex.org/I18894396,Nagasaki Institute of Applied Science,JP,education,Nagasaki,Nagasaki,32.75,129.88333
https://openalex.org/I188950975,GlaxoSmithKline (United Kingdom),GB,company,London,England,51.50853,-0.12574
https://openalex.org/I189075073,National University of Mar del Plata,AR,education,Mar del Plata,Buenos Aires,-38.00042,-57.5562
https://openalex.org/I189090001,Novo Nordisk (Denmark),DK,company,Copenhagen,Capital Region,55.67594,12.56553
https://openalex.org/I189158943,University of Milan,IT,education,Milan,,45.46427154541016,9.189510345458984
https://openalex.org/I189196454,The University of Texas at Arlington,US,education,Arlington,Texas,32.73099899291992,-97.11499786376952
https://openalex.org/I189210763,Yunnan University,CN,education,Kunming,,25.038890838623047,102.71833038330078
https://openalex.org/I18925743,Shanghai University of Sport,CN,education,Shanghai,,31.22221946716309,121.45806121826172
https://openalex.org/I189268942,Universidad de Alcalá,ES,education,Alcalá de Henares,,40.482051849365234,-3.3599600791931152
https://openalex.org/I189350637,Francis Marion University,US,education,Florence,South Carolina,34.18950653076172,-79.6529312133789
https://openalex.org/I189442560,Gyeongsang National University,KR,education,Jinju-si,Gyeongsangnam-do,35.20445,128.12408
https://openalex.org/I189460059,Universidad El Bosque,CO,education,Bogotá,,4.609710216522217,-74.08174896240234
https://openalex.org/I189462010,Universiti Brunei Darussalam,BN,education,Bandar Seri Begawan,,4.890349864959717,114.9400634765625
https://openalex.org/I189554337,Center for Integrated Protein Science Munich,DE,other,Munich,,48.137428283691406,11.57548999786377
https://openalex.org/I189575948,South Valley University,EG,education,Qina,,26.164180755615234,32.72671127319336
https://openalex.org/I189590672,Kansas State University,US,education,Manhattan,Kansas,39.18361,-96.57167
https://openalex.org/I189712700,University of Konstanz,DE,education,Konstanz,,47.66033172607422,9.175820350646973
https://openalex.org/I189731429,Wellesley College,US,education,Wellesley,Massachusetts,42.29649,-71.29256
https://openalex.org/I189957204,University of South Dakota,US,education,Vermillion,South Dakota,42.77944,-96.92921
https://openalex.org/I189991,"University of Veterinary Medicine Hannover, Foundation",DE,education,Hanover,,52.35530853271485,9.80143928527832
https://openalex.org/I189996419,Kawasaki Medical School,JP,education,Kurashiki,,34.58332824707031,133.76666259765625
https://openalex.org/I19008122,Mangalore University,IN,education,Mangaluru,Karnataka,12.91723,74.85603
https://openalex.org/I190082696,Durham University,GB,education,Durham,England,54.77676,-1.57566
https://openalex.org/I190085865,Universidade Federal de Sergipe,BR,education,Aracaju,,-10.911109924316406,-37.07167053222656
https://openalex.org/I190242452,Guangdong Pharmaceutical University,CN,education,Guangzhou,,23.116670608520508,113.25
https://openalex.org/I190249584,Universität Innsbruck,AT,education,Innsbruck,Tyrol,47.26266,11.39454
https://openalex.org/I190270569,Université du Québec en Abitibi-Témiscamingue,CA,education,Rouyn-Noranda,,48.2365608215332,-79.02310943603516
https://openalex.org/I190805021,Wakayama Medical University,JP,education,Wakayama,,34.189666748046875,135.181640625
https://openalex.org/I19085752,National Center for Immunization and Respiratory Diseases,US,facility,Atlanta,Georgia,33.799339294433594,-84.32801055908203
https://openalex.org/I190930483,Kyorin University,JP,education,Tokyo,Tokyo,35.6895,139.69171
https://openalex.org/I191208505,Xiamen University,CN,education,Xiamen,,24.47978973388672,118.08187103271484
https://openalex.org/I191217947,NOAA Geophysical Fluid Dynamics Laboratory,US,government,Princeton,,40.34872055053711,-74.65904998779297
https://openalex.org/I191240316,University of Hull,GB,education,Hull,England,53.7446,-0.33525
https://openalex.org/I191242182,Instituto Venezolano de Investigaciones Científicas,VE,facility,San Antonio de Los Altos,,10.493122100830078,-66.85051727294922
https://openalex.org/I19128659,Indonesian Institute of Sciences,ID,facility,Jakarta,Jakarta,-6.21462,106.84513
https://openalex.org/I191420491,Universidad de Jaén,ES,education,Jaén,,37.76921844482422,-3.790280103683472
https://openalex.org/I191429286,Sam Houston State University,US,education,Huntsville,,30.723529815673828,-95.55078125
https://openalex.org/I191484440,University of Mary Washington,US,education,Fredericksburg,Virginia,38.301944732666016,-77.4749984741211
https://openalex.org/I191642347,Stazione Sperimentale del Vetro,IT,facility,Murano,,45.45317459106445,12.355179786682127
https://openalex.org/I191879574,Inha University,KR,education,Incheon,Incheon,37.45646,126.70515
https://openalex.org/I191972202,Amity University,IN,education,Noida,Uttar Pradesh,28.58,77.33
https://openalex.org/I191996457,Dalian Medical University,CN,education,Dalian,,38.9122200012207,121.60221862792967
https://openalex.org/I192168892,National University of Kaohsiung,TW,education,Kaohsiung City,,22.734390258789062,120.28363037109376
https://openalex.org/I192257213,Bursa Technical University,TR,education,Bursa,,40.19559097290039,29.06012916564941
https://openalex.org/I192327786,Heilongjiang University of Chinese Medicine,CN,education,Harbin,,45.75,126.6500015258789
https://openalex.org/I192389796,Cal Poly Humboldt,US,education,Arcata,California,40.86652,-124.08284
https://openalex.org/I192396691,University of New Orleans,US,education,New Orleans,,29.95465087890625,-90.0750732421875
https://openalex.org/I192455969,York University,CA,education,Toronto,,43.70642852783203,-79.39864349365234
https://openalex.org/I192513696,National University of San Marcos,PE,education,Lima,,-12.043180465698242,-77.02823638916016
https://openalex.org/I192545095,United States Military Academy,US,education,West Point,New York,41.39148,-73.95597
https://openalex.org/I192578869,Chengde Medical University,CN,education,Chengde,,41.03033447265625,117.95510864257812
https://openalex.org/I1925986,Loyola University Chicago,US,education,Chicago,,41.85002899169922,-87.6500473022461
https://openalex.org/I192619145,University of the Witwatersrand,ZA,education,Johannesburg,Gauteng,-26.20227,28.04363
https://openalex.org/I192703390,Ming Chuan University,TW,education,Taoyuan District,Taiwan,24.9896,121.3187
https://openalex.org/I193181351,Universidad de Guadalajara,MX,education,Guadalajara,Jalisco,20.66682,-103.39182
https://openalex.org/I193223587,University of Trento,IT,education,Trento,,46.06787109375,11.12108039855957
https://openalex.org/I193278943,Kristianstad University,SE,education,Kristianstad,,56.031288146972656,14.152420043945312
https://openalex.org/I193352282,Daegu Gyeongbuk Institute of Science and Technology,KR,education,Daegu,,35.87028121948242,128.5911102294922
https://openalex.org/I193531525,George Washington University,US,education,Washington,District of Columbia,38.89511,-77.03637
https://openalex.org/I193541982,National Nuclear Laboratory,GB,facility,Seascale,,54.39831161499024,-3.479609966278076
https://openalex.org/I193615760,Dokuz Eylül University,TR,education,Izmir,İzmir Province,38.41273,27.13838
https://openalex.org/I193619003,Centro Universitário das Faculdades Metropolitanas Unidas,BR,education,São Paulo,,-23.56083106994629,-46.637001037597656
https://openalex.org/I193629610,Tallinn University,EE,education,Tallinn,,59.43695831298828,24.753530502319336
https://openalex.org/I193662353,Utrecht University,NL,education,Utrecht,Utrecht,52.09083,5.12222
https://openalex.org/I193670377,University of Karachi,PK,education,Karachi,,24.86079978942871,67.0103988647461
https://openalex.org/I193775966,Yonsei University,KR,education,Seoul,Seoul,37.566,126.9784
https://openalex.org/I193876067,Universidade Estadual do Oeste do Paraná,BR,education,Cascavel,,-24.955829620361328,-53.45528030395508
https://openalex.org/I19409027,Estonian University of Life Sciences,EE,education,Tartu,,58.380619049072266,26.72509002685547
https://openalex.org/I194184260,University of Pikeville,US,education,Pikeville,Kentucky,37.479942321777344,-82.52086639404297
https://openalex.org/I194223965,National Centre for Biological Sciences,IN,facility,Bengaluru,,12.97194004058838,77.59368896484375
https://openalex.org/I194450716,Jilin University,CN,education,Changchun,Jilin,43.88,125.32278
https://openalex.org/I194604659,Shiraz University of Medical Sciences,IR,education,Shiraz,Fars,29.61031,52.53113
https://openalex.org/I194669558,Akebono (Japan),JP,company,Hanyū,,36.16667175292969,139.5333251953125
https://openalex.org/I194839184,Liverpool School of Tropical Medicine,GB,funder,Liverpool,,53.41057968139648,-2.977940082550049
https://openalex.org/I195019228,Yunnan Agricultural University,CN,education,Kunming,,25.038890838623047,102.71833038330078
https://openalex.org/I19514445,Victor Chang Cardiac Research Institute,AU,nonprofit,Sydney,New South Wales,-33.86785,151.20732
https://openalex.org/I195165,Unitika (Japan),JP,company,Osaka,,34.68145751953125,135.49960327148438
https://openalex.org/I195385193,Anne Arundel Community College,US,education,Arnold,Maryland,39.04981231689453,-76.51222229003906
https://openalex.org/I195460627,University of Aberdeen,GB,education,Aberdeen,,57.1436882019043,-2.098140001296997
https://openalex.org/I195575238,Middlebury College,US,education,Middlebury (village),Vermont,44.00835037231445,-73.17737579345703
https://openalex.org/I195731000,Université de Versailles Saint-Quentin-en-Yvelines,FR,education,Versailles,Île-de-France,48.80359,2.13424
https://openalex.org/I195795380,Tambov State Technical University,RU,education,Tambov,,52.72003936767578,41.457122802734375
https://openalex.org/I195893171,Zuse Institute Berlin,DE,facility,Berlin,,52.52436828613281,13.410530090332031
https://openalex.org/I195893879,National Agricultural Research Institute,PG,facility,Lae,,-6.715497016906738,146.99874877929688
https://openalex.org/I196021976,Walter and Eliza Hall Institute of Medical Research,AU,nonprofit,Melbourne,,-37.81399917602539,144.96331787109375
https://openalex.org/I196038209,Hunan University of Arts and Science,CN,education,Changde,,29.044517517089844,111.6718978881836
https://openalex.org/I196051555,Shahid Chamran University of Ahvaz,IR,education,Ahvāz,,31.31900978088379,48.684200286865234
https://openalex.org/I196270430,Southwestern Adventist University,US,education,Keene,Texas,32.39706802368164,-97.3273696899414
https://openalex.org/I196272386,Providence College,US,education,Providence,,41.82398986816406,-71.41282653808594
https://openalex.org/I196333967,Inter-American Tropical Tuna Commission,US,other,La Jolla,California,32.84727,-117.2742
https://openalex.org/I196345858,Chungnam National University,KR,education,Daejeon,Daejeon,36.34913,127.38493
https://openalex.org/I196349391,Universität Ulm,DE,education,Ulm,Baden-Wurttemberg,48.39841,9.99155
https://openalex.org/I196355604,National Research Tomsk State University,RU,education,Tomsk,,56.46939849853516,84.94750213623047
https://openalex.org/I196375840,Universidad Autónoma de Sinaloa,MX,education,Culiacán,Sinaloa,24.80209,-107.39421
https://openalex.org/I196466984,Cancer Council Victoria,AU,funder,Melbourne,,-37.81399917602539,144.96331787109375
https://openalex.org/I19648265,Wright State University,US,education,Dayton,,39.75894927978516,-84.19161224365234
https://openalex.org/I196608512,PES University,IN,education,Bengaluru,,12.97194004058838,77.59368896484375
https://openalex.org/I196664497,Autonomous University of San Luis Potosí,MX,education,San Luis Potosí City,,22.15289306640625,-100.97676849365234
https://openalex.org/I196699116,Wuhan University of Technology,CN,education,Wuhan,,30.583330154418945,114.26667022705078
https://openalex.org/I196817621,Carnegie Institution for Science,US,nonprofit,Washington,District of Columbia,38.89511,-77.03637
https://openalex.org/I196829312,La Trobe University,AU,education,Melbourne,Victoria,-37.814,144.96332
https://openalex.org/I19700959,Florida International University,US,education,Miami,,25.774269104003903,-80.19365692138672
https://openalex.org/I197081775,Annamalai University,IN,education,Chidambaram,Tamil Nadu,11.39933,79.69144
https://openalex.org/I197097402,Universidad Peruana Cayetano Heredia,PE,education,Lima,Lima Province,-12.04318,-77.02824
https://openalex.org/I197173980,Southeastern Louisiana University,US,education,Hammond,Louisiana,30.517000198364254,-90.46800231933594
https://openalex.org/I197191942,St. Francis Xavier University,CA,education,Antigonish,,45.61685180664063,-61.99858093261719
https://openalex.org/I19722,Ateneo de Manila University,PH,education,Quezon City,,14.63888931274414,121.0777816772461
https://openalex.org/I197251160,Hebrew University of Jerusalem,IL,education,Jerusalem,Jerusalem,31.76904,35.21633
https://openalex.org/I197274945,Nagoya Institute of Technology,JP,education,Nagoya,,35.18146896362305,136.90640258789062
https://openalex.org/I197323543,Johannes Gutenberg University Mainz,DE,education,Mainz,Rheinland-Pfalz,49.98419,8.2791
https://openalex.org/I197347611,Korea University,KR,education,Seoul,Seoul,37.566,126.9784
https://openalex.org/I197380109,Ryazan State University,RU,education,Ryazan,,54.62914657592773,39.747596740722656
https://openalex.org/I197604219,"National Academies of Sciences, Engineering, and Medicine",US,government,Washington,,38.895111083984375,-77.03636932373047
https://openalex.org/I197610006,University of Lagos,NG,education,Lagos,,6.454070091247559,3.394670009613037
https://openalex.org/I197809005,"University of Campania ""Luigi Vanvitelli""",IT,education,Caserta,,41.0726203918457,14.33230972290039
https://openalex.org/I197842652,Hajee Mohammad Danesh Science and Technology University,BD,education,Dinajpur,,25.627450942993164,88.63778686523438
https://openalex.org/I197854408,University of Malta,MT,education,Msida,L-Imsida,35.8925,14.48278
https://openalex.org/I197867492,Korea Maritime and Ocean University,KR,education,Busan,,35.07444381713867,129.08694458007812
https://openalex.org/I197869895,Anhui Medical University,CN,education,Hefei,Anhui,31.86389,117.28083
https://openalex.org/I197875241,"California State University, Stanislaus",US,education,Turlock,,37.494659423828125,-120.84658813476562
https://openalex.org/I197907453,Akdeniz University,TR,education,Antalya,,36.90811920166016,30.695560455322266
https://openalex.org/I197940685,National Oceanography Centre,GB,facility,Southampton,,50.90394973754883,-1.4042799472808838
https://openalex.org/I198014706,Capilano University,CA,education,North Vancouver,,49.31636047363281,-123.06934356689452
https://openalex.org/I198105771,Kasetsart University,TH,education,Bangkok,Bangkok,13.75398,100.50144
https://openalex.org/I19820366,Chinese Academy of Sciences,CN,government,Beijing,Beijing,39.9075,116.39723
https://openalex.org/I198243066,Universidad Nacional,CR,education,Heredia,Heredia Province,10.00236,-84.11651
https://openalex.org/I198251651,National Training Service,CO,education,Tunja,,5.532649993896484,-73.36468505859375
https://openalex.org/I19833938,Western New England University,US,education,Springfield,,42.10147857666016,-72.58981323242188
https://openalex.org/I198448160,Royal Belgian Institute for Space Aeronomy,BE,facility,Brussels,,50.85044860839844,4.348780155181885
https://openalex.org/I198587356,Adıyaman University,TR,education,Adıyaman,,37.764408111572266,38.27629089355469
